OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY,País
1413,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,749.45306319431,USD,México
1414,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,2947.28732716863,USD,México
1415,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,117.891493086745,USD,México
1416,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1178.91493086745,USD,México
1417,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1557.85187293199,USD,México
1418,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1035.76097497641,USD,México
1419,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,3924.10255560167,USD,México
1420,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1397.85627517141,USD,México
1421,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,5187.2256958168,USD,México
1422,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,353.674479260236,USD,México
1423,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1237.86067741083,USD,México
1424,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,6736.65674781402,USD,México
1425,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1094.70672151978,USD,México
1426,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,2383.09232453921,USD,México
1427,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,13473.313495628,USD,México
1428,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,850.50291441152,USD,México
1429,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,3199.91195521166,USD,México
1430,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,842.082093476752,USD,México
1431,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1515.74776825815,USD,México
1432,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,2812.55419221235,USD,México
1433,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,3368.32837390701,USD,México
1434,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1364.17299143234,USD,México
1435,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,2694.66269912561,USD,México
1436,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1246.28149834559,USD,México
1437,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,1061.02343778071,USD,México
1438,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,867.344556281055,USD,México
1439,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,5894.57465433727,USD,México
1440,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,3031.49553651631,USD,México
1441,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,589.457465433727,USD,México
1442,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,5894.57465433727,USD,México
1443,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,3250.43688082026,USD,México
1444,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,328.412016455933,USD,México
1445,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,143.153955891048,USD,México
1446,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,842.082093476752,USD,México
1447,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-09-10,909.448660954893,USD,México
1448,Etravirina 200mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-09-27,7337.60291598233,USD,México
1449,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,3190.09754039256,USD,México
1450,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,51604.5190357621,USD,México
1451,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,4128.36152286096,USD,México
1452,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,7506.11185974721,USD,México
1453,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,11259.1677896208,USD,México
1454,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,6004.88948779777,USD,México
1455,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,22518.3355792416,USD,México
1456,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,9382.63982468401,USD,México
1457,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,42221.879211078,USD,México
1458,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,15012.2237194944,USD,México
1459,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,9382.63982468401,USD,México
1460,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,2814.7919474052,USD,México
1461,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,43160.1431935464,USD,México
1462,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,45224.3239549769,USD,México
1463,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,3753.0559298736,USD,México
1464,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,3377.75033688624,USD,México
1465,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,3753.0559298736,USD,México
1466,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,19328.2380388491,USD,México
1467,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,13135.6957545576,USD,México
1468,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,39407.0872636728,USD,México
1469,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,8632.02863870929,USD,México
1470,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,10883.8621966335,USD,México
1471,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,12009.7789755955,USD,México
1472,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,7881.41745273457,USD,México
1473,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,9382.63982468401,USD,México
1474,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,8256.72304572193,USD,México
1475,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,15012.2237194944,USD,México
1476,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,4878.97270883569,USD,México
1477,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,32276.280996913,USD,México
1478,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,9757.94541767137,USD,México
1479,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,1501.22237194944,USD,México
1480,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,938.263982468401,USD,México
1481,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,12385.0845685829,USD,México
1482,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,27209.6554915836,USD,México
1483,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-02,2627.13915091152,USD,México
1484,Nevirapina 10mg/ml solucion oral,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-05,130.158861855913,USD,México
1485,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,901.027840020125,USD,México
1486,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1903.10553125746,USD,México
1487,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,134.73313495628,USD,México
1488,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1583.11433573629,USD,México
1489,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1852.58060564886,USD,México
1490,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1246.28149834559,USD,México
1491,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,4673.55561879598,USD,México
1492,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1658.9017241492,USD,México
1493,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,6559.8195081839,USD,México
1494,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,378.936942064539,USD,México
1495,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1507.32694732339,USD,México
1496,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,7890.30921587717,USD,México
1497,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,867.344556281055,USD,México
1498,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,2837.81665501666,USD,México
1499,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,14273.291484431,USD,México
1500,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,976.815228433033,USD,México
1501,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,3848.31516718876,USD,México
1502,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,387.357762999306,USD,México
1503,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,892.607019085358,USD,México
1504,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,3351.48673203747,USD,México
1505,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,4185.14800457946,USD,México
1506,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1625.21844041013,USD,México
1507,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,2905.1832224948,USD,México
1508,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1448.38120078001,USD,México
1509,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,252.624628043026,USD,México
1510,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1010.4985121721,USD,México
1511,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,5742.99987751145,USD,México
1512,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,2837.81665501666,USD,México
1513,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,682.086495716169,USD,México
1514,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,12959.6434186072,USD,México
1515,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,3814.63188344969,USD,México
1516,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,395.778583934074,USD,México
1517,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,151.574776825815,USD,México
1518,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1111.54836338931,USD,México
1519,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-10-12,1027.34015404164,USD,México
1520,COBICISTAT + ELVITEGRAVIR + TENOFOVIR ALAFENAMIDA + EMTRICITABINA,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-12,4678.23385264862,USD,México
1521,Etravirina 200mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-12,846.646490305653,USD,México
1522,Lamivudina 10 mg solucion oral frasco 100 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-12,278.685509424847,USD,México
1523,Nevirapina 10mg/ml solucion oral,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-12,81.3492886599455,USD,México
1524,Nevirapina 10mg/ml solucion oral,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"RALCA, S.A. DE C.V.",2018-10-12,97.6191463919346,USD,México
1525,COBICISTAT + ELVITEGRAVIR + TENOFOVIR ALAFENAMIDA + EMTRICITABINA,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-10-26,20792.1504562161,USD,México
1526,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,23615.0508224955,USD,México
1527,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,120958.487061736,USD,México
1528,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,10983.7445686025,USD,México
1529,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,42150.1197820123,USD,México
1530,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,38168.5123758938,USD,México
1531,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,26498.2837717536,USD,México
1532,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,171621.008884415,USD,México
1533,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,110112.039300241,USD,México
1534,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,518981.93086647,USD,México
1535,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-10-30,32951.2337058076,USD,México
